FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 14:13:37 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.279]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.6(12.1)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.309s)

FrcRobotBase.Robot_Info: [0.321] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.6(12.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (12.1)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  81.7, Error=  -7.9, PIDTerms=-0.278/ 0.000/ 0.024/ 0.000, Output=-0.254(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.1, Error=  -0.1, PIDTerms=-0.006/ 0.000/-0.024/ 0.000, Output=-0.030(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  81.6, Error=  -7.8, PIDTerms=-0.274/ 0.000/ 0.038/ 0.000, Output=-0.236(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.1, Error=  -0.1, PIDTerms=-0.005/ 0.000/ 0.005/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.011/ 0.000/-0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  81.3, Error=  -7.6, PIDTerms=-0.265/ 0.000/ 0.101/ 0.000, Output=-0.164(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.002/ 0.000/ 0.027/ 0.000, Output= 0.028(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  81.1, Error=  -7.4, PIDTerms=-0.259/ 0.000/ 0.063/ 0.000, Output=-0.197(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.008/ 0.000/ 0.021/ 0.000, Output= 0.029(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.012/ 0.000/-0.000/ 0.000, Output=-0.012(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  81.0, Error=  -7.3, PIDTerms=-0.254/ 0.000/ 0.041/ 0.000, Output=-0.213(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.013/ 0.000/ 0.015/ 0.000, Output= 0.028(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.011/ 0.000/ 0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  80.9, Error=  -7.1, PIDTerms=-0.250/ 0.000/ 0.048/ 0.000, Output=-0.202(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.7, Error=   0.3, PIDTerms= 0.022/ 0.000/ 0.032/ 0.000, Output= 0.054(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.011/ 0.000/ 0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  80.7, Error=  -7.0, PIDTerms=-0.245/ 0.000/ 0.055/ 0.000, Output=-0.190(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.7, Error=   0.3, PIDTerms= 0.023/ 0.000/ 0.002/ 0.000, Output= 0.025(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.011/ 0.000/ 0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  80.6, Error=  -6.8, PIDTerms=-0.239/ 0.000/ 0.062/ 0.000, Output=-0.177(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.7, Error=   0.3, PIDTerms= 0.019/ 0.000/-0.014/ 0.000, Output= 0.005(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.010/ 0.000/ 0.000/ 0.000, Output=-0.010(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  80.4, Error=  -6.6, PIDTerms=-0.232/ 0.000/ 0.075/ 0.000, Output=-0.158(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.3, PIDTerms= 0.016/ 0.000/-0.010/ 0.000, Output= 0.007(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.010/ 0.000/ 0.000/ 0.000, Output=-0.010(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  80.2, Error=  -6.4, PIDTerms=-0.225/ 0.000/ 0.068/ 0.000, Output=-0.157(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.008/ 0.000/-0.028/ 0.000, Output=-0.020(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  79.9, Error=  -6.2, PIDTerms=-0.218/ 0.000/ 0.082/ 0.000, Output=-0.136(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.005/ 0.000/-0.012/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  79.7, Error=  -6.0, PIDTerms=-0.209/ 0.000/ 0.094/ 0.000, Output=-0.115(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.003/ 0.000/-0.007/ 0.000, Output=-0.005(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.1, PIDTerms=-0.008/ 0.000/ 0.000/ 0.000, Output=-0.008(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  79.5, Error=  -5.7, PIDTerms=-0.201/ 0.000/ 0.093/ 0.000, Output=-0.108(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  79.2, Error=  -5.5, PIDTerms=-0.192/ 0.000/ 0.094/ 0.000, Output=-0.098(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.004/ 0.000/ 0.005/ 0.000, Output= 0.009(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  79.0, Error=  -5.3, PIDTerms=-0.184/ 0.000/ 0.071/ 0.000, Output=-0.113(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/-0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  78.7, Error=  -5.0, PIDTerms=-0.176/ 0.000/ 0.085/ 0.000, Output=-0.091(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  78.5, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.093/ 0.000, Output=-0.075(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.005/ 0.000/ 0.005/ 0.000, Output= 0.010(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  78.3, Error=  -4.5, PIDTerms=-0.159/ 0.000/ 0.090/ 0.000, Output=-0.068(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.006/ 0.000/ 0.005/ 0.000, Output= 0.011(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.007/ 0.000/-0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  78.0, Error=  -4.3, PIDTerms=-0.150/ 0.000/ 0.091/ 0.000, Output=-0.060(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.008/ 0.000/ 0.007/ 0.000, Output= 0.016(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.055s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  77.7, Error=  -4.0, PIDTerms=-0.140/ 0.000/ 0.055/ 0.000, Output=-0.085(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.011/ 0.000/ 0.005/ 0.000, Output= 0.016(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.000/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  77.1, Error=  -3.4, PIDTerms=-0.118/ 0.000/ 0.105/ 0.000, Output=-0.013(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.012/ 0.000/ 0.002/ 0.000, Output= 0.014(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  76.7, Error=  -3.0, PIDTerms=-0.104/ 0.000/ 0.066/ 0.000, Output=-0.038(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.010/ 0.000/-0.004/ 0.000, Output= 0.006(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  76.4, Error=  -2.7, PIDTerms=-0.093/ 0.000/ 0.108/ 0.000, Output= 0.015(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.006/ 0.000/-0.011/ 0.000, Output=-0.004(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  76.3, Error=  -2.6, PIDTerms=-0.091/ 0.000/ 0.023/ 0.000, Output=-0.068(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.006/ 0.000/-0.002/ 0.000, Output= 0.004(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  76.1, Error=  -2.3, PIDTerms=-0.082/ 0.000/ 0.092/ 0.000, Output= 0.010(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.004/ 0.000/-0.007/ 0.000, Output=-0.003(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.9, Error=  -2.2, PIDTerms=-0.076/ 0.000/ 0.060/ 0.000, Output=-0.016(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.009/ 0.000, Output=-0.008(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.005/ 0.000/ 0.000/ 0.000, Output=-0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.7, Error=  -2.0, PIDTerms=-0.070/ 0.000/ 0.047/ 0.000, Output=-0.024(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.002/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.005/ 0.000/ 0.000/ 0.000, Output=-0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.6, Error=  -1.9, PIDTerms=-0.066/ 0.000/ 0.045/ 0.000, Output=-0.020(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=  -0.0, PIDTerms=-0.001/ 0.000/-0.004/ 0.000, Output=-0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.8, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/ 0.000, Output=-0.003(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.5, Error=  -1.7, PIDTerms=-0.061/ 0.000/ 0.053/ 0.000, Output=-0.008(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.3, Error=  -1.6, PIDTerms=-0.056/ 0.000/ 0.051/ 0.000, Output=-0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.004/ 0.000, Output= 0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.2, Error=  -1.5, PIDTerms=-0.053/ 0.000/ 0.036/ 0.000, Output=-0.017(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.002/ 0.000/ 0.005/ 0.000, Output= 0.007(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.2, Error=  -1.4, PIDTerms=-0.050/ 0.000/ 0.024/ 0.000, Output=-0.026(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.005/ 0.000/ 0.009/ 0.000, Output= 0.013(-0.500/0.500), Volt=12.5 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.001/ 0.000/-0.000/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.1, Error=  -1.4, PIDTerms=-0.048/ 0.000/ 0.015/ 0.000, Output=-0.033(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.005/ 0.000/ 0.002/ 0.000, Output= 0.007(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.1, Error=  -1.3, PIDTerms=-0.047/ 0.000/ 0.013/ 0.000, Output=-0.034(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.007/ 0.000/ 0.007/ 0.000, Output= 0.014(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.002/ 0.000/-0.000/ 0.000, Output=-0.002(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.0, Error=  -1.3, PIDTerms=-0.046/ 0.000/ 0.010/ 0.000, Output=-0.037(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.008/ 0.000/ 0.002/ 0.000, Output= 0.010(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.0, Error=  -1.3, PIDTerms=-0.046/ 0.000/ 0.005/ 0.000, Output=-0.041(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.007/ 0.000/-0.002/ 0.000, Output= 0.005(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.002/ 0.000/-0.000/ 0.000, Output=-0.002(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.0, Error=  -1.3, PIDTerms=-0.045/ 0.000/ 0.002/ 0.000, Output=-0.044(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.7, Input=   0.7, Error=  -0.0, PIDTerms=-0.002/ 0.000/ 0.000/ 0.000, Output=-0.002(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  73.7, Input=  75.0, Error=  -1.3, PIDTerms=-0.045/ 0.000/ 0.000/ 0.000, Output=-0.045(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.500/0.500), Volt=12.4 (10.3)
