FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 12:26:43 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.315]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.337s)

FrcRobotBase.Robot_Info: [0.334] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (12.7)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  55.6, Error=   4.4, PIDTerms= 0.287/ 0.000/ 0.028/ 0.000, Output= 0.314(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.Robot_Info: [7.146] VISION_DEPLOY: xPos=  0.51,yPos= 91.13,heading=  57.3/  60.0,volts=12.2(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.6, Error=  -0.4, PIDTerms=-0.053/ 0.000/-0.000/ 0.000, Output=-0.053(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  88.7, Input=  91.7, Error=  -3.0, PIDTerms=-0.105/ 0.000/ 0.063/ 0.000, Output=-0.043(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.0, Error=   4.0, PIDTerms= 0.257/ 0.000/-0.090/ 0.000, Output= 0.167(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.Robot_Info: [7.196] VISION_DEPLOY: xPos=  0.41,yPos= 90.64,heading=  59.9/  60.0,volts=12.3(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.5, Error=  -0.2, PIDTerms=-0.033/ 0.000/ 0.000/ 0.000, Output=-0.033(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  88.7, Input=  91.1, Error=  -2.4, PIDTerms=-0.084/ 0.000/ 0.119/ 0.000, Output= 0.035(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.3, Error=   2.7, PIDTerms= 0.174/ 0.000/-0.157/ 0.000, Output= 0.018(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0131, sig=1, centerX=173, centerY= 91, width= 14, height= 26, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x0104, sig=1, centerX=132, centerY= 92, width= 13, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x0067, sig=1, centerX= 41, centerY= 53, width=  3, height=  5, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=40.9, width=56.3, height=28.1
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=126, y=78, w=54, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-1.3, yDist=42.6, angle=-1.7
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.050s)

FrcRobotBase.Robot_Info: [7.247] VISION_DEPLOY: xPos=  0.31,yPos= 90.35,heading=  63.1/  60.0,volts=12.1(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.4, Error=  -0.1, PIDTerms=-0.018/ 0.000/ 0.000/ 0.000, Output=-0.018(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  88.7, Input=  90.6, Error=  -1.9, PIDTerms=-0.066/ 0.000/ 0.069/ 0.000, Output= 0.003(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.9, Error=   0.1, PIDTerms= 0.006/ 0.000/-0.224/ 0.000, Output=-0.218(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.Robot_Info: [7.287] VISION_DEPLOY: xPos=  0.29,yPos= 89.99,heading=  64.3/  60.0,volts=12.1(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/ 0.000, Output=-0.003(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  88.7, Input=  90.3, Error=  -1.6, PIDTerms=-0.056/ 0.000/ 0.057/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.1, Error=  -3.1, PIDTerms=-0.203/ 0.000/-0.395/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.Robot_Info: [7.336] VISION_DEPLOY: xPos=  0.24,yPos= 89.54,heading=  64.6/  60.0,volts=10.8(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  88.7, Input=  90.0, Error=  -1.2, PIDTerms=-0.044/ 0.000/ 0.069/ 0.000, Output= 0.025(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  64.3, Error=  -4.3, PIDTerms=-0.280/ 0.000/-0.141/ 0.000, Output=-0.420(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0115, sig=1, centerX=147, centerY= 91, width= 13, height= 25, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00db, sig=1, centerX=108, centerY= 89, width=  9, height= 12, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=40.9, width=56.3, height=28.1
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=104, y=79, w=50, h=25
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-6.2, yDist=46.0, angle=-7.7
FrcRobotBase.Robot_Info: [7.385]       DONE: xPos=  0.34,yPos= 89.40,heading=  61.8/  60.0,volts=11.5(10.3)
FrcRobotBase.Robot_Info: [7.385] VISION_DEPLOY: xPos=  0.34,yPos= 89.40,heading=  61.8/  60.0,volts=12.3(10.3)
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.052s)

FrcRobotBase.Robot_Info: [7.437] BACKUP_FROM_AIRSHIP: xPos=  0.26,yPos= 89.11,heading=  60.8/  60.0,volts=12.3(10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.2, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  89.5, Error= -12.0, PIDTerms=-0.028/ 0.000/ 0.061/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  64.6, Error=  -0.8, PIDTerms=-0.296/ 0.000/-0.021/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  89.1, Error= -12.0, PIDTerms=-0.420/ 0.000/ 0.000/ 0.000, Output=-0.420(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.8, Error=  -0.8, PIDTerms=-0.053/ 0.000/ 0.000/ 0.000, Output=-0.053(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x013d, sig=1, centerX=188, centerY= 88, width= 15, height= 25, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x0113, sig=1, centerX=149, centerY= 90, width= 13, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x0070, sig=1, centerX= 51, centerY= 51, width=  5, height=  4, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=44.6, width=51.5, height=25.8
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=143, y=76, w=53, h=25
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=1.8, yDist=43.4, angle=2.4
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.057s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.2, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-0.500/0.500), Volt=10.2 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  89.0, Error= -11.9, PIDTerms=-0.417/ 0.000/ 0.011/ 0.000, Output=-0.406(-0.500/0.500), Volt=10.2 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.0, Error=   4.0, PIDTerms= 0.263/ 0.000/ 0.422/ 0.000, Output= 0.500(-0.500/0.500), Volt=10.2 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.2, Error=   0.1, PIDTerms= 0.015/ 0.000/-0.000/ 0.000, Output= 0.015(-0.500/0.500), Volt=10.4 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  88.1, Error= -11.0, PIDTerms=-0.386/ 0.000/ 0.227/ 0.000, Output=-0.158(-0.500/0.500), Volt=10.4 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  54.5, Error=   5.5, PIDTerms= 0.357/ 0.000/ 0.227/ 0.000, Output= 0.500(-0.500/0.500), Volt=10.4 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.1, Error=   0.2, PIDTerms= 0.026/ 0.000/ 0.000/ 0.000, Output= 0.026(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  87.5, Error= -10.4, PIDTerms=-0.366/ 0.000/ 0.102/ 0.000, Output=-0.264(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  53.8, Error=   6.2, PIDTerms= 0.405/ 0.000/ 0.082/ 0.000, Output= 0.487(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x011b, sig=1, centerX=161, centerY= 88, width= 11, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x013e, sig=1, centerX=200, centerY= 85, width= 12, height= 20, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x007c, sig=1, centerX= 62, centerY= 50, width=  5, height=  6, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=44.7, width=51.4, height=25.7
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=156, y=75, w=50, h=24
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=4.2, yDist=46.0, angle=5.2
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.051s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=  -0.3, Error=   0.5, PIDTerms= 0.079/ 0.000/ 0.000/ 0.000, Output= 0.079(-0.500/0.500), Volt=11.4 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  86.7, Error=  -9.6, PIDTerms=-0.335/ 0.000/ 0.143/ 0.000, Output=-0.192(-0.500/0.500), Volt=11.4 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  54.0, Error=   6.0, PIDTerms= 0.387/ 0.000/-0.029/ 0.000, Output= 0.358(-0.500/0.500), Volt=11.4 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=  -0.2, Error=   0.5, PIDTerms= 0.072/ 0.000/-0.000/ 0.000, Output= 0.072(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  85.8, Error=  -8.7, PIDTerms=-0.304/ 0.000/ 0.193/ 0.000, Output=-0.110(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.1, Error=   2.9, PIDTerms= 0.190/ 0.000/-0.404/ 0.000, Output=-0.214(-0.500/0.500), Volt=12.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=  -0.3, Error=   0.5, PIDTerms= 0.079/ 0.000/ 0.000/ 0.000, Output= 0.079(-0.500/0.500), Volt=11.8 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  84.6, Error=  -7.5, PIDTerms=-0.263/ 0.000/ 0.250/ 0.000, Output=-0.013(-0.500/0.500), Volt=11.8 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.3, Error=   0.7, PIDTerms= 0.047/ 0.000/-0.294/ 0.000, Output=-0.247(-0.500/0.500), Volt=11.8 (10.2)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0121, sig=1, centerX=159, centerY= 88, width= 18, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00f6, sig=1, centerX=123, centerY= 89, width= 14, height= 19, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=43.9, width=52.4, height=26.2
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=116, y=77, w=52, h=23
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-3.5, yDist=44.2, angle=-4.5
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.053s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=  -0.1, Error=   0.4, PIDTerms= 0.061/ 0.000/-0.000/ 0.000, Output= 0.061(-0.500/0.500), Volt=11.7 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  83.7, Error=  -6.6, PIDTerms=-0.230/ 0.000/ 0.155/ 0.000, Output=-0.076(-0.500/0.500), Volt=11.7 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.1, Error=  -3.1, PIDTerms=-0.200/ 0.000/-0.398/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.7 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=  -0.0, Error=   0.3, PIDTerms= 0.040/ 0.000/-0.000/ 0.000, Output= 0.040(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  83.1, Error=  -6.0, PIDTerms=-0.209/ 0.000/ 0.133/ 0.000, Output=-0.076(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.4, Error=  -5.4, PIDTerms=-0.351/ 0.000/-0.312/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.1, Error=   0.2, PIDTerms= 0.023/ 0.000/-0.000/ 0.000, Output= 0.023(-0.500/0.500), Volt=11.1 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  82.4, Error=  -5.3, PIDTerms=-0.187/ 0.000/ 0.129/ 0.000, Output=-0.058(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.6, Error=  -5.6, PIDTerms=-0.362/ 0.000/-0.022/ 0.000, Output=-0.384(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x010a, sig=1, centerX=142, centerY= 88, width= 13, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00df, sig=1, centerX=106, centerY= 89, width=  9, height= 18, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=46.6, width=49.3, height=24.7
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=102, y=77, w=47, h=22
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-7.3, yDist=48.9, angle=-8.5
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  81.9, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.101/ 0.000, Output=-0.066(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.8, Error=  -3.8, PIDTerms=-0.248/ 0.000/ 0.193/ 0.000, Output=-0.055(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.4, Error=  -0.2, PIDTerms=-0.027/ 0.000/-0.000/ 0.000, Output=-0.027(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  81.3, Error=  -4.2, PIDTerms=-0.148/ 0.000/ 0.112/ 0.000, Output=-0.037(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.6, Error=  -0.6, PIDTerms=-0.040/ 0.000/ 0.422/ 0.000, Output= 0.382(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.6, Error=  -0.3, PIDTerms=-0.044/ 0.000/-0.000/ 0.000, Output=-0.044(-0.500/0.500), Volt=10.9 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  80.7, Error=  -3.6, PIDTerms=-0.125/ 0.000/ 0.130/ 0.000, Output= 0.005(-0.500/0.500), Volt=10.9 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.8, Error=   3.2, PIDTerms= 0.208/ 0.000/ 0.472/ 0.000, Output= 0.500(-0.500/0.500), Volt=10.9 (10.2)
FrcRobotBase.PixyVision_Info: 4 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0132, sig=1, centerX=185, centerY= 84, width= 15, height= 21, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x010b, sig=1, centerX=151, centerY= 84, width= 14, height= 17, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x017a, sig=1, centerX=310, centerY= 51, width= 13, height=  3, angle=  0
FrcRobotBase.PixyVision_Info: [3] sync=0xaa55, chksum=0x0074, sig=1, centerX= 56, centerY= 51, width=  4, height=  4, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=27.3, width=84.2, height=42.1
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=144, y=74, w=49, h=21
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=1.7, yDist=46.9, angle=2.1
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.058s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.7, Error=  -0.4, PIDTerms=-0.059/ 0.000/-0.000/ 0.000, Output=-0.059(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  80.4, Error=  -3.3, PIDTerms=-0.114/ 0.000/ 0.044/ 0.000, Output=-0.071(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  54.4, Error=   5.6, PIDTerms= 0.363/ 0.000/ 0.206/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.7, Error=  -0.5, PIDTerms=-0.070/ 0.000/-0.000/ 0.000, Output=-0.070(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  79.8, Error=  -2.7, PIDTerms=-0.095/ 0.000/ 0.120/ 0.000, Output= 0.025(-0.500/0.500), Volt=11.0 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  53.0, Error=   7.0, PIDTerms= 0.456/ 0.000/ 0.192/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.2 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.7, Error=  -0.5, PIDTerms=-0.070/ 0.000/-0.000/ 0.000, Output=-0.070(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  79.6, Error=  -2.5, PIDTerms=-0.088/ 0.000/ 0.042/ 0.000, Output=-0.046(-0.500/0.500), Volt=11.6 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  54.9, Error=   5.1, PIDTerms= 0.330/ 0.000/-0.256/ 0.000, Output= 0.073(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0121, sig=1, centerX=168, centerY= 84, width= 15, height= 21, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00fc, sig=1, centerX=135, centerY= 85, width= 13, height= 18, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x0173, sig=1, centerX=298, centerY= 51, width= 17, height=  4, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=50.6, width=45.5, height=22.7
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=129, y=74, w=47, h=21
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-1.6, yDist=48.9, angle=-1.9
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.072s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.7, Error=  -0.4, PIDTerms=-0.060/ 0.000/ 0.000/ 0.000, Output=-0.060(-0.500/0.500), Volt=12.3 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  79.2, Error=  -2.1, PIDTerms=-0.073/ 0.000/ 0.054/ 0.000, Output=-0.019(-0.500/0.500), Volt=12.4 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.0, Error=   3.0, PIDTerms= 0.197/ 0.000/-0.160/ 0.000, Output= 0.037(-0.500/0.500), Volt=12.4 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.4, Error=  -0.1, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output=-0.015(-0.500/0.500), Volt=12.1 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  78.7, Error=  -1.6, PIDTerms=-0.055/ 0.000/ 0.102/ 0.000, Output= 0.047(-0.500/0.500), Volt=12.1 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.0, Error=  -2.0, PIDTerms=-0.131/ 0.000/-0.632/ 0.000, Output=-0.500(-0.500/0.500), Volt=12.1 (10.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/ 0.000, Output=-0.003(-0.500/0.500), Volt=10.8 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  78.3, Error=  -1.2, PIDTerms=-0.043/ 0.000/ 0.067/ 0.000, Output= 0.023(-0.500/0.500), Volt=10.8 (10.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.0, Error=  -5.0, PIDTerms=-0.326/ 0.000/-0.379/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.8 (10.2)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x00f6, sig=1, centerX=130, centerY= 86, width=  9, height= 20, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00c5, sig=1, centerX= 98, centerY= 84, width=  6, height=  8, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x014e, sig=1, centerX=265, centerY= 49, width= 15, height=  4, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=49.6, width=46.4, height=23.2
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=95, y=76, w=40, h=20
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-11.3, yDist=57.5, angle=-11.1
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.068s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.3, Input=   0.3, Error=  -0.0, PIDTerms=-0.005/ 0.000/-0.000/ 0.000, Output=-0.005(-0.500/0.500), Volt=11.2 (10.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  77.1, Input=  78.2, Error=  -1.1, PIDTerms=-0.038/ 0.000/ 0.016/ 0.000, Output=-0.022(-0.500/0.500), Volt=11.2 (10.2)
