FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 13:49:48 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.182]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.206s)

FrcRobotBase.Robot_Info: [0.205] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=  -1.1/   0.0,volts=12.7(12.7)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (12.7)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.6, Error=   2.2, PIDTerms= 0.337/ 0.000/-0.000/ 0.000, Output= 0.337(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  82.9, Error=  -0.4, PIDTerms=-0.015/ 0.000/-0.071/ 0.000, Output=-0.086(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  21.2, Error= -21.2, PIDTerms=-1.061/ 0.000/ 0.138/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.4, Error=   2.0, PIDTerms= 0.301/ 0.000/-0.000/ 0.000, Output= 0.301(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.3, Error=  -0.9, PIDTerms=-0.031/ 0.000/-0.163/ 0.000, Output=-0.194(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  19.5, Error= -19.5, PIDTerms=-0.974/ 0.000/ 0.235/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.4, Error=   2.0, PIDTerms= 0.307/ 0.000/ 0.000/ 0.000, Output= 0.307(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.3, Error=  -0.9, PIDTerms=-0.030/ 0.000/ 0.003/ 0.000, Output=-0.027(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  18.6, Error= -18.6, PIDTerms=-0.930/ 0.000/ 0.124/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.7, Error=   2.3, PIDTerms= 0.346/ 0.000/ 0.000/ 0.000, Output= 0.346(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.1, Error=  -0.7, PIDTerms=-0.023/ 0.000/ 0.076/ 0.000, Output= 0.053(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  16.8, Error= -16.8, PIDTerms=-0.839/ 0.000/ 0.248/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.8, Error=   2.4, PIDTerms= 0.362/ 0.000/ 0.000/ 0.000, Output= 0.362(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.1, Error=  -0.6, PIDTerms=-0.023/ 0.000/ 0.002/ 0.000, Output=-0.021(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  16.0, Error= -16.0, PIDTerms=-0.798/ 0.000/ 0.115/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.371/ 0.000/ 0.000/ 0.000, Output= 0.371(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.2, Error=  -0.7, PIDTerms=-0.026/ 0.000/-0.026/ 0.000, Output=-0.052(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  14.4, Error= -14.4, PIDTerms=-0.720/ 0.000/ 0.170/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.372/ 0.000/ 0.000/ 0.000, Output= 0.372(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.4, Error=  -1.0, PIDTerms=-0.034/ 0.000/-0.087/ 0.000, Output=-0.121(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  13.6, Error= -13.6, PIDTerms=-0.681/ 0.000/ 0.107/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.373/ 0.000/ 0.000/ 0.000, Output= 0.373(-0.500/0.500), Volt=10.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.7, Error=  -1.2, PIDTerms=-0.042/ 0.000/-0.071/ 0.000, Output=-0.113(-0.500/0.500), Volt=10.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  12.1, Error= -12.1, PIDTerms=-0.603/ 0.000/ 0.173/ 0.000, Output=-0.430(-0.500/0.500), Volt=10.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.372/ 0.000/-0.000/ 0.000, Output= 0.372(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  83.8, Error=  -1.4, PIDTerms=-0.048/ 0.000/-0.057/ 0.000, Output=-0.105(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   9.9, Error=  -9.9, PIDTerms=-0.495/ 0.000/ 0.306/ 0.000, Output=-0.189(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.7, Error=   2.3, PIDTerms= 0.351/ 0.000/-0.000/ 0.000, Output= 0.351(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.3, Error=  -1.8, PIDTerms=-0.063/ 0.000/-0.159/ 0.000, Output=-0.222(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   9.2, Error=  -9.2, PIDTerms=-0.459/ 0.000/ 0.096/ 0.000, Output=-0.363(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.7, Error=   2.4, PIDTerms= 0.354/ 0.000/ 0.000/ 0.000, Output= 0.354(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.4, Error=  -1.9, PIDTerms=-0.067/ 0.000/-0.039/ 0.000, Output=-0.105(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   8.6, Error=  -8.6, PIDTerms=-0.428/ 0.000/ 0.087/ 0.000, Output=-0.341(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.8, Error=   2.5, PIDTerms= 0.369/ 0.000/ 0.000/ 0.000, Output= 0.369(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.2, Error=  -1.8, PIDTerms=-0.063/ 0.000/ 0.034/ 0.000, Output=-0.028(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   7.5, Error=  -7.5, PIDTerms=-0.376/ 0.000/ 0.112/ 0.000, Output=-0.264(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.381/ 0.000/ 0.000/ 0.000, Output= 0.381(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.3, Error=  -1.8, PIDTerms=-0.065/ 0.000/-0.012/ 0.000, Output=-0.077(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.7, Error=  -6.7, PIDTerms=-0.335/ 0.000/ 0.064/ 0.000, Output=-0.271(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.1, Error=   2.7, PIDTerms= 0.403/ 0.000/ 0.000/ 0.000, Output= 0.403(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.4, Error=  -1.9, PIDTerms=-0.068/ 0.000/-0.020/ 0.000, Output=-0.088(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.8, Error=  -5.8, PIDTerms=-0.291/ 0.000/ 0.066/ 0.000, Output=-0.225(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.1, Error=   2.7, PIDTerms= 0.404/ 0.000/ 0.000/ 0.000, Output= 0.404(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.6, Error=  -2.2, PIDTerms=-0.075/ 0.000/-0.064/ 0.000, Output=-0.139(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.9, Error=  -4.9, PIDTerms=-0.247/ 0.000/ 0.100/ 0.000, Output=-0.148(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.2, Error=   2.8, PIDTerms= 0.417/ 0.000/ 0.000/ 0.000, Output= 0.417(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.6, Error=  -2.1, PIDTerms=-0.075/ 0.000/ 0.007/ 0.000, Output=-0.068(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.6, Error=  -4.6, PIDTerms=-0.230/ 0.000/ 0.052/ 0.000, Output=-0.177(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.2, Error=   2.8, PIDTerms= 0.415/ 0.000/-0.000/ 0.000, Output= 0.415(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.6, Error=  -2.2, PIDTerms=-0.076/ 0.000/-0.011/ 0.000, Output=-0.087(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.5, Error=  -4.5, PIDTerms=-0.223/ 0.000/ 0.016/ 0.000, Output=-0.207(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.2, Error=   2.8, PIDTerms= 0.415/ 0.000/ 0.000/ 0.000, Output= 0.415(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.7, Error=  -2.2, PIDTerms=-0.077/ 0.000/-0.014/ 0.000, Output=-0.091(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.4, Error=  -4.4, PIDTerms=-0.220/ 0.000/ 0.009/ 0.000, Output=-0.212(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.1, Error=   2.7, PIDTerms= 0.410/ 0.000/-0.000/ 0.000, Output= 0.410(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.7, Error=  -2.3, PIDTerms=-0.080/ 0.000/-0.025/ 0.000, Output=-0.104(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.4, Error=  -4.4, PIDTerms=-0.221/ 0.000/-0.001/ 0.000, Output=-0.222(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.1, Error=   2.7, PIDTerms= 0.400/ 0.000/-0.000/ 0.000, Output= 0.400(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.8, Error=  -2.3, PIDTerms=-0.082/ 0.000/-0.022/ 0.000, Output=-0.104(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.5, Error=  -4.5, PIDTerms=-0.226/ 0.000/-0.012/ 0.000, Output=-0.238(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -2.0, Error=   2.6, PIDTerms= 0.389/ 0.000/-0.000/ 0.000, Output= 0.389(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.9, Error=  -2.4, PIDTerms=-0.085/ 0.000/-0.034/ 0.000, Output=-0.119(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.6, Error=  -4.6, PIDTerms=-0.232/ 0.000/-0.016/ 0.000, Output=-0.247(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.382/ 0.000/-0.000/ 0.000, Output= 0.382(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  84.9, Error=  -2.5, PIDTerms=-0.087/ 0.000/-0.021/ 0.000, Output=-0.109(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.8, Error=  -4.8, PIDTerms=-0.238/ 0.000/-0.018/ 0.000, Output=-0.256(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.377/ 0.000/-0.000/ 0.000, Output= 0.377(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.1, Error=  -2.6, PIDTerms=-0.091/ 0.000/-0.040/ 0.000, Output=-0.131(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   4.9, Error=  -4.9, PIDTerms=-0.245/ 0.000/-0.020/ 0.000, Output=-0.265(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.372/ 0.000/-0.000/ 0.000, Output= 0.372(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.2, Error=  -2.7, PIDTerms=-0.095/ 0.000/-0.036/ 0.000, Output=-0.131(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.1, Error=  -5.1, PIDTerms=-0.256/ 0.000/-0.028/ 0.000, Output=-0.284(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.373/ 0.000/ 0.000/ 0.000, Output= 0.373(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.2, Error=  -2.8, PIDTerms=-0.098/ 0.000/-0.032/ 0.000, Output=-0.129(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.2, Error=  -5.2, PIDTerms=-0.260/ 0.000/-0.010/ 0.000, Output=-0.269(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.9, Error=   2.5, PIDTerms= 0.371/ 0.000/-0.000/ 0.000, Output= 0.371(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.3, Error=  -2.9, PIDTerms=-0.101/ 0.000/-0.035/ 0.000, Output=-0.136(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.3, Error=  -5.3, PIDTerms=-0.264/ 0.000/-0.014/ 0.000, Output=-0.279(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.8, Error=   2.5, PIDTerms= 0.368/ 0.000/-0.000/ 0.000, Output= 0.368(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.5, Error=  -3.0, PIDTerms=-0.106/ 0.000/-0.052/ 0.000, Output=-0.158(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.3, Error=  -5.3, PIDTerms=-0.267/ 0.000/-0.007/ 0.000, Output=-0.274(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.7, Error=   2.3, PIDTerms= 0.349/ 0.000/-0.000/ 0.000, Output= 0.349(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  85.8, Error=  -3.4, PIDTerms=-0.118/ 0.000/-0.096/ 0.000, Output=-0.214(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.4, Error=  -5.4, PIDTerms=-0.270/ 0.000/-0.007/ 0.000, Output=-0.278(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.6, Error=   2.2, PIDTerms= 0.335/ 0.000/-0.000/ 0.000, Output= 0.335(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.0, Error=  -3.6, PIDTerms=-0.125/ 0.000/-0.067/ 0.000, Output=-0.193(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.5, Error=  -5.5, PIDTerms=-0.274/ 0.000/-0.009/ 0.000, Output=-0.283(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.6, Error=   2.2, PIDTerms= 0.327/ 0.000/-0.000/ 0.000, Output= 0.327(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.2, Error=  -3.7, PIDTerms=-0.130/ 0.000/-0.044/ 0.000, Output=-0.174(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.7, Error=  -5.7, PIDTerms=-0.283/ 0.000/-0.021/ 0.000, Output=-0.304(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.5, Error=   2.1, PIDTerms= 0.314/ 0.000/-0.000/ 0.000, Output= 0.314(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.3, Error=  -3.9, PIDTerms=-0.135/ 0.000/-0.037/ 0.000, Output=-0.172(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   5.9, Error=  -5.9, PIDTerms=-0.296/ 0.000/-0.027/ 0.000, Output=-0.323(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.5, Error=   2.1, PIDTerms= 0.314/ 0.000/ 0.000/ 0.000, Output= 0.314(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.4, Error=  -4.0, PIDTerms=-0.139/ 0.000/-0.036/ 0.000, Output=-0.175(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.2, Error=  -6.2, PIDTerms=-0.311/ 0.000/-0.037/ 0.000, Output=-0.348(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.4, Error=   2.0, PIDTerms= 0.305/ 0.000/-0.000/ 0.000, Output= 0.305(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.7, Error=  -4.2, PIDTerms=-0.149/ 0.000/-0.089/ 0.000, Output=-0.238(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.3, Error=  -6.3, PIDTerms=-0.315/ 0.000/-0.009/ 0.000, Output=-0.324(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.5, Error=   2.1, PIDTerms= 0.310/ 0.000/ 0.000/ 0.000, Output= 0.310(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.8, Error=  -4.3, PIDTerms=-0.151/ 0.000/-0.026/ 0.000, Output=-0.177(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.4, Error=  -6.4, PIDTerms=-0.322/ 0.000/-0.018/ 0.000, Output=-0.341(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.5, Error=   2.1, PIDTerms= 0.314/ 0.000/ 0.000/ 0.000, Output= 0.314(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.9, Error=  -4.4, PIDTerms=-0.154/ 0.000/-0.024/ 0.000, Output=-0.178(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.4, Error=  -6.4, PIDTerms=-0.322/ 0.000/ 0.000/ 0.000, Output=-0.322(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.5, Error=   2.1, PIDTerms= 0.313/ 0.000/-0.000/ 0.000, Output= 0.313(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.9, Error=  -4.5, PIDTerms=-0.156/ 0.000/-0.016/ 0.000, Output=-0.172(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.4, Error=  -6.4, PIDTerms=-0.320/ 0.000/ 0.006/ 0.000, Output=-0.314(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.3, Error=   2.0, PIDTerms= 0.294/ 0.000/-0.000/ 0.000, Output= 0.294(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.9, Error=  -4.4, PIDTerms=-0.155/ 0.000/ 0.014/ 0.000, Output=-0.140(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   6.3, Error=  -6.3, PIDTerms=-0.317/ 0.000/ 0.007/ 0.000, Output=-0.310(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.6, Input=  -1.4, Error=   2.0, PIDTerms= 0.302/ 0.000/ 0.000/ 0.000, Output= 0.302(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  82.5, Input=  86.9, Error=  -4.4, PIDTerms=-0.155/ 0.000/-0.007/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.3 (10.3)
